factor,DFPS_OSBAP,DFPS_ICE,OSBAP_ICE,Mean_DFPS,Mean_OSBAP,Mean_ICE,SR_DFPS,SR_OSBAP,SR_ICE,p_value_DFPS_OSBAP,p_value_DFPS_ICE,p_value_OSBAP_ICE
VW_EarningsForecastDisparity,0.9660222195162887,0.9540321411604288,0.9857312944848001,0.0482900928214568,0.028249051210942566,0.03019847083487419,0.12507592738279708,0.07952258686795206,0.08508148544432445,0.3865315419963402,0.49628463403338385,0.8867420945022806
VW_EarningsStreak,0.9911983953105118,0.9819183913977197,0.9799417384544797,0.04549023589569487,0.05132655497013288,0.03963097256900629,0.10963409775055227,0.12159162556639262,0.1017859763158044,0.647859554536812,0.7500515453920016,0.5584266061306635
VW_EarningsSurprise,0.9921239731997237,0.9357983727743096,0.9425080629446576,0.06931353661872186,0.06692714200922834,0.07653551288278898,0.22123092496860408,0.20895505364803507,0.276386776610464,0.795579115714608,0.776810332513121,0.7016625395110301
VW_EntMult,0.9933273587235076,0.9687982684374319,0.9704156201873347,0.025939738275950922,0.017892495344257475,-0.0006041430190914738,0.06276822338447045,0.04180973831559711,-0.0014532051187433107,0.4873458482863127,0.26200247520559244,0.433017132528652
VW_EquityDuration,0.9773015545148279,0.9164598852475316,0.9317785944195817,0.07218172429934784,0.06022323246725449,0.06777659548197634,0.26130339612241105,0.2167066078922537,0.24043241624356435,0.37524228043742003,0.8657595441133137,0.7490258231239191
VW_ExclExp,0.9887317589427146,0.9317474745597487,0.9407773226764163,0.023892566388461087,0.025884231200430517,0.05367166143104,0.08933509126167583,0.09587332167315236,0.23122496302379159,0.8290281143371028,0.18646220944514685,0.19645175586555005
VW_FEPS,0.9933661752570507,0.9839963880007945,0.9884539978728042,0.2975495379400136,0.2917818942819442,0.30210892591187877,0.4569410604600459,0.44165217161062637,0.47727328486566695,0.7399345103481438,0.8635750097542433,0.6575917329094164
VW_FR,0.9900743627484001,0.9491174827777115,0.9521666891026249,0.04791145438375969,0.04400105740874368,0.03272911618080283,0.11882735968786712,0.10355154363215598,0.07978668955371487,0.7830303070700282,0.6086566717398253,0.7039100645347266
VW_FirmAge,0.9923785388832693,0.9769481278070249,0.9747368176433628,0.11238278669659768,0.1251501014270072,0.10094834527946124,0.35692954204621347,0.3900438925568597,0.3129449965753419,0.15958096391561397,0.4670330155279033,0.1434880575792368
VW_ForecastDispersion,0.9956433527848872,0.9892673266400209,0.9910361491134049,0.13089450034414746,0.13756937399038976,0.12925143026228425,0.20963473648833097,0.22617646149856685,0.21809638628552377,0.624503176868595,0.9393309024491328,0.6562600011186152
VW_Frontier,0.9968580353991859,0.9829670286687534,0.9857915869295241,0.03287500414606669,0.027982319704684996,0.02455209104655679,0.08903883394798282,0.07595910992641199,0.06717186113685716,0.4637179198605884,0.591263247172677,0.808190232814747
VW_GP,0.9825908183733342,0.9606384777882124,0.9670756852499874,0.022315778464442687,0.04191700433483088,0.05854146563296516,0.07892959958444269,0.1463394745513993,0.2197277139086594,0.10754791550060064,0.04462407967703906,0.3230984496307352
VW_GrAdExp,0.975371468843876,0.9297377676434668,0.946091255244732,0.0595997094195381,0.05624858074383088,0.05947383618549164,0.3244393234678551,0.30548846734925117,0.3376010666629658,0.7190336081226213,0.9935132733935542,0.812754607844765
VW_GrLTNOA,0.9952175099108996,0.979925095134177,0.9825548440767086,0.041692734977556864,0.04853348470774478,0.043730666786230346,0.11228896901164062,0.12935881524030302,0.13034405532576598,0.41442733236785956,0.9102844245756427,0.7852496193875866
VW_GrSaleToGrInv,0.9783139447070036,0.9369753202447095,0.9201641377374714,0.010679254760169904,0.010626617816654164,0.021796592469813303,0.04646849881347756,0.048751915426485,0.10051793703289236,0.9961727342605123,0.5442171627358526,0.5732476643864829
VW_GrSaleToGrOverhead,0.9815927182024679,0.9445342489047941,0.9584247566263917,0.039366632473749955,0.027719018466943454,0.04433468133099189,0.10138947052481821,0.07239984983916288,0.11761221441364833,0.4915409085299301,0.8648498950464025,0.5070260258690354
VW_Herf,-0.9787191845464608,-0.9303257870082517,0.947013238038362,0.004759570417409463,0.008477825234900996,0.0054193167738891875,0.026293232382787846,0.04734417007216882,0.031551271670739796,0.9637099693297003,0.9933435247223761,0.8158559966609455
VW_HerfAsset,0.993958229793528,-0.9749908113213518,-0.9757241222887191,0.016160398148091188,0.012389830664958528,-0.007139772446244258,0.049827874987483936,0.03796657724870827,-0.023415824577107974,0.644612616894892,0.8702764938807143,0.8914895132003705
VW_HerfBE,0.7497369356872321,0.9644763780249501,0.7873473836432223,0.07569283225505372,0.026401216581885788,0.05235369904470809,0.25692814297892486,0.09171772862984023,0.18967059276253678,0.295213192928041,0.19195696354005964,0.5370939008442562
VW_IndMom,0.9695853937959203,0.9716921966071578,0.9827135808252907,0.15333851131449938,0.16029483172806563,0.14618812384871807,0.34161255664485807,0.3443086535709129,0.33014080500520854,0.9723869428761361,0.6597845970224017,0.4797376942385924
VW_IndRetBig,0.9905716734878426,0.9731748676654808,0.9771982913062232,0.4291346217391677,0.4384118418764133,0.41395304798191995,0.6545192305360487,0.6543141877057227,0.7344868562310746,0.6590969897510068,0.6925034258828728,0.5259899903760638
VW_IntMom,0.9928754264096661,0.9828557867118938,0.9872385718402845,0.1518100869681422,0.14644612338171453,0.13553521170930694,0.27879615005877484,0.2658705548252959,0.257891202277657,0.720420600640451,0.4796705094656615,0.5936326159481718
VW_IntanBM,0.9956404018340744,0.9874739165222696,0.9889282413318785,0.07571987199383581,0.08664541834168668,0.0654087021454308,0.11285473292293301,0.13622499736765536,0.1090205159248228,0.4958804952402915,0.7133047206320281,0.3463959329998115
VW_IntanCFP,-0.9953885749736696,0.9901544442627088,-0.9896695035961045,0.02690060032818357,-0.004192434423244428,0.016525120671075644,0.04180061558659812,-0.006718794265358337,0.027086147980904487,0.9142872490860814,0.6289230163243158,0.9411960796404797
VW_IntanEP,-0.9955136241493051,0.9919419737169807,-0.9914040676781262,0.026901122714631277,-0.005252441961067934,0.003707498873876685,0.044252222992400635,-0.008988192453106454,0.006358531764957422,0.9058101396850763,0.20213530529750195,0.9731091685507245
VW_IntanSP,0.9953868320540353,0.9897162576836569,0.990132398072891,0.06622653056082965,0.06446150662005831,0.06544462475963321,0.09033696019641603,0.0891600199818665,0.09390111642554369,0.9128236517347132,0.9748502274337568,0.9666530086945421
VW_InvGrowth,0.9882332506304338,0.9689666390396467,0.9693594876096531,0.06158777140677183,0.055777651838801824,0.0727365891416059,0.22331824276645548,0.19735997100192917,0.3040178592445286,0.557259573231976,0.5074758178231783,0.3387449859257279
VW_InvestPPEInv,0.6631990058182313,0.5608127985610474,0.951632370477751,0.11045721043325758,0.04406486139220843,0.05178909566420499,0.38250773986845893,0.16013304462604647,0.2069205403433394,0.21006489321184002,0.31360796515268685,0.6916312110482111
VW_Investment,0.9808747561839583,-0.8789952984476527,-0.8856931114517647,0.005611197363940165,0.023803023210477503,-0.003313969376778249,0.019683496182993452,0.08502604121378314,-0.014528828999386166,0.15166211477317323,0.9373428607703768,0.8096927781205314
VW_LRreversal,0.9928402930636411,0.977834631062567,0.9749691837580267,0.22534888017062002,0.20860856665763108,0.20187745471644228,0.510022685146397,0.4681018477993606,0.460922461643757,0.16902907916326837,0.26778390975682836,0.7660732111758242
VW_Leverage,0.9934412980298637,0.9875280544967737,0.9851640502501504,0.03274542080203608,0.02819526045622299,0.020874320935551794,0.05931109059984154,0.050613125101324485,0.039170055898227356,0.7543015369829663,0.5535707190970263,0.7406208632884917
VW_MRreversal,0.9843681083036774,0.9711407551280785,0.9696537591367964,0.15656179548808963,0.1377547753867606,0.15186166656782962,0.3260160018831334,0.26753874691696866,0.30999279433450555,0.38353490704775123,0.8601635904844052,0.6243777232435033
VW_MeanRankRevGrowth,0.9750732691256456,0.9439872257121149,0.9184200463817896,0.03113124872299019,0.04338267981148416,0.03850851913065868,0.12170962088356305,0.16391491788990248,0.14878905443740198,0.36133726250914994,0.7075414674222996,0.8401131933281063
VW_Mom12mOffSeason,0.9907852222344328,0.9822888000645797,0.9890064115580315,0.1801373604398379,0.20175086066559997,0.19367006209331403,0.28229832145125594,0.3256131867056816,0.31564689218801617,0.2787547495858816,0.6220803966494183,0.6991522956185664
VW_MomOffSeason06YrPlus,0.9736789117731296,0.9337224706018319,0.9449059905597283,0.055662196902437636,0.06335013407271715,0.06955980768976307,0.18957332914810077,0.21190797814317372,0.2714242414705814,0.621290272696631,0.5679681057397081,0.7882215409842764
VW_MomOffSeason11YrPlus,0.9791954792933072,0.9466299782544418,0.9482280892468952,0.06825629051434318,0.07573041908221753,0.08408483454652363,0.28164152441416546,0.3163809154068288,0.37891266447001093,0.5059281767478824,0.37710207108777266,0.6308960961970907
VW_MomSeason06YrPlus,0.9941345787479646,0.9843700084775364,0.9845255352900658,0.1405815653081739,0.14906010546996146,0.12443110645824437,0.34906259587576516,0.3753310238426028,0.35355878239941346,0.39526287835851925,0.398299286781933,0.17706239905395307
VW_MomSeason11YrPlus,0.9594676210547128,0.9520391821628045,0.9487173140937627,0.002497077147963049,0.0048587809201595,0.026913674566672825,0.009230007106390528,0.018018456676732252,0.11096484533181465,0.8929402486571455,0.20417942047245813,0.26319992065005665
VW_NOA,0.9894177902119609,0.9791286622964652,0.9753729385936833,0.04343387126844604,0.08587803932331893,0.04362886033858802,0.09141258458174786,0.1736746663477451,0.09581749913303199,0.011522914849758729,0.9929759604647507,0.1003171462245947
VW_NetDebtFinance,0.9859126617986067,0.9205134032564644,0.9225141972951738,0.021649521594278718,0.026892436790830542,0.03263302838078337,0.09654751207934816,0.1239967525133381,0.1844391327669303,0.5427860226781902,0.6026493222608401,0.7720710421390156
VW_NetDebtPrice,0.9949304460100936,0.98463417200979,0.9906365542979568,0.09769864066802685,0.09853248732907696,0.11352478383069795,0.1552832373028658,0.15562481865437974,0.19572047743524087,0.9542333876044735,0.5525699626946822,0.5048275447324113
VW_NetEquityFinance,0.9903039974088609,0.9796313723838509,0.9740863638763658,0.13977410807661858,0.15795613454901739,0.1453537032019049,0.3587640422271186,0.40718243777924096,0.3716122635453535,0.14216087802015562,0.7563532335081146,0.5338313421468536
VW_NetPayoutYield,0.9913394431503509,0.9818003013313584,0.9842978704091194,0.04179820459240737,0.06366764492877826,0.03363825712612452,0.10797181544359112,0.16676530573381934,0.09322784302638687,0.06056302285481471,0.6380391359702092,0.05756133937196482
VW_NumEarnIncrease,0.9974895084403979,0.9554924953786166,0.9543044307537428,0.04449960606505841,0.045651370078362855,0.03495379590152061,0.21394904854016708,0.21817823154422597,0.18484562353261044,0.7336830495620701,0.500804578340028,0.45998923477343995
VW_OperProf,0.9835924561535448,0.9728556860217946,0.9839682449205495,0.05847920171019823,0.06959513984515184,0.07908856985136455,0.16875879950505196,0.19635346722780483,0.22711964803459214,0.44664764147861646,0.2651820099470591,0.5106138017340112
VW_OperProfRD,0.9931991748750071,0.9825563456674711,0.9863584056416053,0.14280707334943785,0.14441606091813997,0.13800466287878613,0.37808948134214176,0.3825293796082078,0.3742639810838729,0.8727906003554735,0.7645969375073297,0.6517902756461633
VW_OptionVolume1,0.9671654574224426,0.8936596942596429,0.944344696712973,0.10095263919279154,0.11157409227018206,0.08438193954834017,0.2881156122296246,0.2752799394351456,0.2435715085567963,0.6752669710107917,0.6514437320725764,0.3888426235867045
VW_OptionVolume2,0.9774273249910527,0.9416290349529142,0.9344978136684975,0.04933556739844538,0.07621534924394194,0.043475903695046725,0.20233167573770255,0.3061706661773905,0.21429846535873678,0.02589406775119606,0.7661212311036166,0.1257289004146855
VW_OrderBacklog,-0.9949234993579048,0.9573557983722208,-0.9505229751888653,0.01848546214814651,-0.012877664924055456,0.019911592006076395,0.11860689199166727,-0.08142068312089834,0.14604348608361367,0.6612426083639045,0.8938272759114932,0.6213438070883749
VW_OrderBacklogChg,-0.9935824954610334,-0.9768094340381921,0.9709430714428731,0.0111036428874884,-0.006449308239203488,-0.009760895566772978,0.0611028098016705,-0.03486027785748567,-0.05754158840354,0.8335882452897165,0.7935052147536444,0.7491699398792341
VW_OrgCap,0.988174494270297,0.9711126954126452,0.9777816504594046,0.06544347261709825,0.0860035247656377,0.07540021842708126,0.23743868113439812,0.32683082862260554,0.2650879163172048,0.03813467271011969,0.5204682685374289,0.449973701137904
VW_PS,0.9956621562952759,0.9772845580879046,0.9814682602715061,0.043296721234824705,0.05723804591627412,0.049517535121175536,0.09673580049224209,0.1265470822478103,0.11412147195688274,0.14832647855856484,0.7739554898986574,0.6982024637823104
VW_PayoutYield,0.9830277745971806,0.9362434827379689,0.9448281358592054,0.0632366928607896,0.054258495028604095,0.0697782899079454,0.23673826960188754,0.20387951862943163,0.32655421639472804,0.4235291429244134,0.7758133095282265,0.47426646823910207
VW_PctAcc,0.9958527675553802,0.9728509261874159,0.9713836404933499,0.058690201072140305,0.0708096706565765,0.0727976206561886,0.1512573283364547,0.18709570236758402,0.18820620819519066,0.14304204250675628,0.4936619213164532,0.9244793716830366
VW_PctTotAcc,0.989644283576085,0.9578343011635855,0.9638724931564132,0.039405265330601964,0.029026443998745665,0.020897335149833548,0.11806786849212976,0.08450441664121636,0.06787551704250827,0.36041840447071427,0.40152099455118145,0.7058818864713972
VW_PredictedFE,0.9949134631384554,0.9683983964514193,0.9622317834913285,0.022139085111394886,0.026744040557608328,0.020654220260480877,0.08614996224355566,0.10276459083286847,0.0878097600930817,0.44292004002122787,0.9208940080448402,0.7126581056923862
VW_RDS,0.9756561853213042,0.9470763247232881,0.9202266059367396,0.05853468473975797,0.04114564326825663,0.045443167939101255,0.22790682238040108,0.1674134998920186,0.2138396624591349,0.17846975246095959,0.5145369187053385,0.8462910559227051
VW_REV6,0.9934352429535217,0.9810431918713762,0.9839488351377133,0.02957211035506708,0.04866832100955237,0.03162746104642754,0.06058494217282063,0.10091332252367152,0.0697170840702954,0.13528719872264,0.9266816053317523,0.3994107238540574
VW_RIVolSpread,0.9762170900961968,0.9514456128317469,0.9747319259610953,0.0408590208396199,0.038226366750709735,0.0779491088636824,0.1096447884728302,0.10481663943743463,0.21337770235698583,0.8864424614972913,0.1591624061960229,0.03474220171409925
VW_ResidualMomentum,0.983774834506228,0.9355758699389177,0.9493395525059194,0.11405003995489925,0.1112407486704387,0.09854043915493531,0.3652322945630708,0.36028442853486925,0.3249214603398988,0.8261235631048703,0.5398288094734393,0.568441726988336
VW_RevenueSurprise,0.9925731368256547,0.9851871881537118,0.9863195028333716,0.05224937955275339,0.055150114545292825,0.04879821906702311,0.14761103055254932,0.16503975304847845,0.15969064850286865,0.7839228703938069,0.8390573091269692,0.643245002088987
VW_RoE,0.9916403963511473,0.9769861598436642,0.972503003491241,0.18488052041205363,0.1994108852244632,0.1843878884179893,0.3828665681932753,0.39789477549087576,0.4235357480930345,0.3364318862668352,0.9842326528506412,0.6064906492500517
VW_ShareIss1Y,0.9881530891828835,0.9767636353146014,0.9750151925191087,0.04353794380695717,0.05553222193643135,0.04524563926090785,0.14406943943736714,0.1879386094058019,0.16143421307567285,0.2587844970639317,0.9103385938716606,0.4954440622084805
VW_ShareIss5Y,0.934802429605314,0.938751910769824,0.9160424762405922,0.01415908665914753,0.012055208667035076,0.019418947581551764,0.06676765765325056,0.05814400266710592,0.09757035722083315,0.9032652711182437,0.7524401967092554,0.699695601330176
VW_SInterest,0.9958392892927653,0.9807477362199439,0.9868760188699797,0.1699094625328961,0.1491472230418895,0.1261010193243464,0.24300842960117475,0.21329072383691236,0.19390792557589673,0.15460803302880674,0.17432842648216104,0.3992092023616369
VW_SmileSlope,0.9769618644998842,0.9358078033650975,0.9154994720605465,0.0519727732597201,0.04775130659054635,0.05578227105032678,0.1542489159686838,0.15136863709477322,0.1852761276529661,0.800483939169139,0.889003128185089,0.7825354675945979
VW_Tax,0.9958669265294875,0.9752974399932155,0.9747714833159841,0.03240636552219354,0.03400640119875189,0.03214509401080943,0.0945952946703516,0.09820237824283855,0.11217139635089586,0.824027653456996,0.9897772478299607,0.9297963008366718
VW_TotalAccruals,0.9847639073240178,0.9626120050757981,0.9569685005897686,0.051009486266952855,0.061551069724842054,0.05607391604651068,0.20756674187002885,0.2425176398681685,0.259723788694235,0.2979201987684495,0.7501805810390383,0.7595991081948936
VW_TrendFactor,0.9188801843392667,0.9494506235535978,0.9661922123785489,0.37152974400084704,0.37697130579489746,0.3861004448363912,0.724327801763034,0.7246865747001543,0.7996065507602285,0.9087986810685187,0.6918100356532728,0.7679013119256257
VW_VarCF,0.9966563097792098,0.9891478090440403,0.9929333840247516,0.290890362127776,0.28630439901944627,0.26795264439925537,0.37231422148978915,0.36929737299249854,0.35538119933040097,0.7532520089827384,0.3878670109837271,0.3892932141458284
VW_VolMkt,0.9891195305586388,0.9805604583476496,0.9926774531121693,0.044749508543137646,0.03924295186194162,0.04045904441092668,0.05921365544227186,0.051325299247610943,0.054904685642896654,0.8301244894224212,0.8991338437241139,0.9552438436043319
VW_VolSD,0.9682839294836973,0.9554356370830451,0.967727647918085,0.054449531650023204,0.0331797940712743,0.05694923205780732,0.13898039658434588,0.07748021163290798,0.12966238661798343,0.3945938413784327,0.9341609963181393,0.34725807230235234
VW_VolumeTrend,0.985321428412093,0.9738237338029175,0.9709893132580881,0.006114646987040925,0.0007811149867943637,0.0023745796414492474,0.01488978397377157,0.0019358711614196815,0.005757342314589831,0.7388656111124647,0.8618375556903024,0.9435749387993618
VW_XFIN,0.9714808550437755,0.9717194089637051,0.9664039645509367,0.05647652140934969,0.07320483813050561,0.06776052637212962,0.1601583859803767,0.2087864900920591,0.21342400262982214,0.38317108198205574,0.5698188996409479,0.7966995854727836
VW_cfp,0.9965700833802191,0.9778141443024996,0.9808187650123993,0.058685656333023355,0.046246655524131035,0.028226534108795224,0.08839102820476233,0.0712943035726439,0.04396245464826929,0.33470564497968647,0.3382465264442697,0.5328302839639817
VW_dCPVolSpread,0.9835556179183419,0.9718618327176384,0.9618458110822025,0.05463478916840835,0.04536696139194678,0.04897296507697755,0.17238999546958567,0.14904100927947858,0.17594548683393602,0.4817332504466023,0.7574223896930965,0.8516794420155712
VW_dNoa,0.9881069971237909,0.9551459055754461,0.9586249783087116,0.09017970605254176,0.07655716007755284,0.07597429468164829,0.31358233321600043,0.27712280967309744,0.3125740509053217,0.18466030604710673,0.493350584591696,0.9750257127149856
VW_dVolCall,0.989313366750459,0.978527410354738,0.9807093487859012,0.2703400485491882,0.30064042903765725,0.31479661417872895,0.5013711525583167,0.5979392923011317,0.6408993709876817,0.11650965944429702,0.09674254233413293,0.528120934931594
VW_dVolPut,0.9887587091391878,0.976912638779057,0.9771959308524842,0.15002695050669862,0.16437652268645767,0.21053248412872197,0.3271693777263293,0.38048014076071746,0.4840621695669852,0.3816141628917917,0.007757127685144555,0.029788982796865704
VW_fgr5yrLag,0.9671284780795374,0.9543541942094975,0.9490573258884627,0.041614989889686364,0.014665376298039542,0.04123338268779174,0.16372673536946925,0.05656839892891398,0.1737760474682857,0.07458527721973317,0.9824660569683066,0.1573154407619409
VW_grcapx,0.9882547495200391,-0.8177237537218596,-0.8494378617411618,0.0012239310592133343,0.02425708755582769,-0.005945033597705877,0.0038614668340434238,0.07747059406031286,-0.021365360897783025,0.038045316724777,0.9558530090615825,0.8159803135941269
VW_grcapx3y,0.9735403307486385,0.9591878391223289,0.9717390973399458,0.06045268170760418,0.02894160307688519,0.022566179485018104,0.14404836591323603,0.07311290704553018,0.062044145009132426,0.1543242951884008,0.18441145858598232,0.7704747459441547
VW_hire,0.944952626355909,0.8938496161708527,0.9596633574442848,0.11845568775383516,0.0834521634952048,0.08260628132586181,0.5407495510123698,0.3658290850386105,0.3609534010135024,0.0409826243696046,0.13044120643066007,0.9544485734761838
VW_iomom_cust,0.9936491053980985,0.9576348820743121,0.9631966790388308,0.13363416573878112,0.10616562833624557,0.11136423801608548,0.3524108061385435,0.2803983009923786,0.3186607898406778,0.005702704925733337,0.3669108921464456,0.8529196857544838
VW_iomom_supp,0.9959194733294155,0.9878632014784992,0.9867369076318748,0.04791606318991609,0.0459742027637358,0.07276885999340364,0.11790587586212177,0.11255306478896267,0.18427269061954774,0.8174341501391207,0.08711201940114267,0.0797757418417511
VW_realestate,0.9348593321448222,0.8533671858967069,0.911053705174545,0.014914382018043262,0.010577093983279,0.006836898546220864,0.10192887047730756,0.07883448506260615,0.052787908437685015,0.7148011216471779,0.6432673328715778,0.7689294657799527
VW_retConglomerate,0.9929757906102576,0.9744416201986567,0.9787232577176778,0.11002196434526734,0.1285300450378848,0.1394132367983894,0.30703817918135307,0.36010701810922124,0.41785217098819594,0.056776188531564915,0.1171007475080072,0.5244007449794926
VW_roaq,0.9886324609152926,0.9790576368515147,0.9810290616870831,0.18900647317091726,0.15586329734660753,0.16919231503662796,0.28904920308221743,0.2304700286311507,0.2706031825118657,0.158308800269965,0.5170090357040993,0.6688763363917158
VW_sfe,0.9975058165502844,0.9153740484175558,0.9162094304263968,0.0222906263164467,0.029415700588793416,0.02071716133414449,0.06111450762330733,0.08090065672414948,0.0713040214688617,0.22590372596814837,0.9640736090776313,0.801709055446347
VW_skew1,0.9899432790871299,0.9692964761153372,0.9673816374789899,0.10792255448129323,0.10318562253586383,0.050180888680982305,0.29769947188006424,0.2876424626091466,0.1409859061758037,0.6856670192698708,0.0049408718733619265,0.011520889712719131
VW_tang,0.9885223233922531,-0.9620067522895169,-0.9795097083925345,0.00910854447149888,0.012004740982487655,-0.0027545607900681694,0.032180578743603444,0.04304924008165028,-0.010841331478199332,0.7666637854720734,0.922149021290264,0.902900121089706
VW_zerotrade,0.9954223036276172,0.9866343415309891,0.9888669165230289,0.14074432410951196,0.12315828882306415,0.12851093117620177,0.22631055645810086,0.20074829048401138,0.2146186954032768,0.19749064648439238,0.6007304722592323,0.7979477623404297
VW_zerotradeAlt1,0.9964992016117348,0.9913688602197359,0.9917294660566673,0.09411563481859286,0.07483270703494471,0.06928521825638263,0.15586118494877016,0.12360220012872662,0.1173935276596504,0.09600211696517896,0.17252064592592453,0.7564224428755206
VW_zerotradeAlt12,0.995196939190377,0.9877303563509373,0.98728691919875,0.1207482469185109,0.11309116751618084,0.10364249857560734,0.22547030773623003,0.20994522204580943,0.19688402916075712,0.5247188497826345,0.37068290579591456,0.6294006200639863
VW_4_book_prc,0.9497768969046787,0.9826021094555792,0.9499022892358759,0.03405211103468425,0.037906048105836664,0.00808714271700966,0.06321664762227733,0.06390853047698164,0.016033832775559465,0.928122218841378,0.2703096262160084,0.5019654860840349
VW_5_debt_ebitda,0.9970517584849641,0.9687106795308686,0.9685746953640034,0.04214120867386232,0.02834458308461561,0.03836213844993171,0.10938354497171668,0.07352192586298968,0.09880670734982258,0.04195730582472071,0.8641426912279992,0.6510001055302184
VW_8_ni_me,0.989940618401922,0.9646220814634151,0.9574742818863518,0.23803342238977784,0.2687194203200269,0.23722418556783165,0.5714674836123317,0.6687798362506898,0.5758703087987632,0.025465147676551364,0.9743441913868081,0.24708036863461472
VW_9_me,0.9956138435460785,0.9927935704309584,0.9916563627455962,0.1812378378358936,0.17936069314723826,0.16621729859034404,0.20554539905765415,0.1992971403051888,0.2025918463935875,0.9232562346037371,0.580543549394977,0.6731756233481803
VW_10_eqtyvol,0.9950759223187081,0.9867513316928774,0.9885248586072872,0.35731488701270436,0.32345132356792405,0.3112624557136706,0.42315053265038827,0.3804241474510018,0.3867513074938567,0.07927596568666105,0.15006213518776265,0.6886462591377964
VW_11_totaldebt,0.991389101120939,0.9713602195799242,0.9778690969158479,0.05208647322652868,0.07748545323205336,0.044713825233891044,0.09571816769169508,0.14373599592413067,0.08705699881011957,0.11923024782016274,0.8039583842872412,0.20687583424222428
VW_15_book_lev,0.9809824246871187,0.9702198596692089,0.969544026119867,0.01540061070586613,0.003779133582953995,0.020240573415341055,0.05068900675586373,0.012617977040533385,0.07088903713769694,0.3882824549711513,0.7749133675075408,0.3269094203251368
VW_16_mkt_lev,0.9968452282784686,0.9870130074788797,0.9832353008875825,0.07857113711200552,0.08907350199749686,0.08542738341930244,0.12747373179227586,0.1471925209619206,0.1503420854442586,0.35572457364730636,0.7785425305936501,0.8880836376715777
VW_17_turnvol,0.9975626540473088,0.9822765877881984,0.9828058976780129,0.09215236905944324,0.09839002941588483,0.09220941955163989,0.21669340250101396,0.23289948311850758,0.21023754056083757,0.35819842487119646,0.9975787957393796,0.7394529080497659
VW_19_oper_lvg,0.9838228796697813,0.9652368738157386,0.9838199780151397,0.005314075407011338,0.029199780967198104,3.0202327332170605e-05,0.013245692658222251,0.06823494952778615,8.090166175906704e-05,0.1869712504394763,0.8267233095026073,0.15769373199288464
VW_20_gp_at,0.9933108665282832,0.9782548381431129,0.9759805734050658,0.012711322307312988,0.028915671878983213,0.012767797594602209,0.028776099681241556,0.06692994099118212,0.03209016908949257,0.1683711483847818,0.9979809414952211,0.4662497459111759
VW_21_chg_gp_at,0.9129686217315676,0.8828394435806838,0.9207394405854378,0.012777988112982735,-0.0011413114572128953,0.006810172488113045,0.06536593522023443,-0.005754672384527038,0.037461040685803526,0.45825681983129607,0.7768516216247825,0.6525515111845382
VW_23_D2D,0.9981175960232936,0.9919857780767649,0.9927497731893776,0.09557937729438083,0.08379334556474935,0.07801958281520165,0.13203456341045172,0.116414045195684,0.11104856192756679,0.24621887675974719,0.40714092973565713,0.7720599664053173
